hash,index_name,index_params_type,index_params_m,index_params_ef_construction,query_params_k,query_params_rescore_vector_oversample,sample_size,average_recall,recall_std,index_params_cluster_size,query_params_visit_percentage
3ea62876561266e82242d367c50667c9d54fbedd696bc2c96238d10de2a279af,corpus-fiqa-arctic-0_hnsw_32_400_none_8000,hnsw,32.0,400.0,10,1.5,8000.0,0.998,0.015362291495737212,,
9c67752130d4c3c49d7b7e802bd83d271457d4b558648e4e07534c23353fde8d,corpus-fiqa-arctic-0_hnsw_32_400_none_8000,hnsw,32.0,400.0,10,2.0,8000.0,0.998,0.015362291495737212,,
51bd8ddf61dff886b2e0c49ad41f3b87ee450fa14ac3212d4a64fddfca588c79,corpus-fiqa-arctic-0_hnsw_32_400_none_8000,hnsw,32.0,400.0,10,2.5,8000.0,0.998,0.015362291495737212,,
0ffb53efee4b4abd0065415f9e0851f7f1556a38265025d26f52beefe2e50f90,corpus-fiqa-arctic-0_hnsw_32_400_none_8000,hnsw,32.0,400.0,10,3.0,8000.0,0.998,0.015362291495737212,,
0e014e5de7fd2828e4941f0e97c60ff81a1dc8d143094fcac1324a89f5897055,corpus-fiqa-arctic-0_hnsw_32_400_none_8000,hnsw,32.0,400.0,10,4.0,8000.0,0.998,0.015362291495737212,,
fe52d530a21ff33c582163a36ac4b7e9e840c8ea0d77d4de418cb4b2a08388f2,corpus-fiqa-arctic-0_hnsw_32_400_none_8000,hnsw,32.0,400.0,10,5.0,8000.0,0.998,0.015362291495737212,,
24b50317543dd35bb882f6464bfe3526e1dc4cddcd1304b5cca0ed84d1e48053,corpus-fiqa-arctic-0_hnsw_32_400_none_8000,hnsw,32.0,400.0,10,7.5,8000.0,0.998,0.015362291495737212,,
da8d12f9e03bf59b93e63cbd8745bb6f4d06210ccd7474891ade0700af79c211,corpus-fiqa-arctic-0_hnsw_32_400_none_8000,hnsw,32.0,400.0,10,10.0,8000.0,0.998,0.015362291495737212,,
2698b62800611abf86113b602d07204884b994fb4ecbeece714bd773baf524b4,corpus-fiqa-arctic-0_hnsw_32_400_none_16000,hnsw,32.0,400.0,10,1.0,16000.0,0.9908,0.03994195788891676,,
9df5de68075ce30b02dd07b5e6ae1b6484133ca733a3f6a9f6f8e64e71ca8c02,corpus-fiqa-arctic-0_hnsw_32_400_none_16000,hnsw,32.0,400.0,10,1.5,16000.0,0.9908,0.03994195788891676,,
ca0b8b03184d14d03e3dfc8b79bdda5818b71b2cdf410a7fdcf0f4c802ff0e22,corpus-fiqa-arctic-0_hnsw_32_400_none_16000,hnsw,32.0,400.0,10,2.0,16000.0,0.9908,0.03994195788891676,,
2525db229f47edb610b937183d6f372d12766bfaa7c079525d84dcf1b18febca,corpus-fiqa-arctic-0_hnsw_32_400_none_16000,hnsw,32.0,400.0,10,2.5,16000.0,0.9908,0.03994195788891676,,
481aa9173d63afa188ceab9a6c2b393a07f70148a7ad4719d2b3c18df647d4f1,corpus-fiqa-arctic-0_hnsw_32_400_none_16000,hnsw,32.0,400.0,10,3.0,16000.0,0.9908,0.03994195788891676,,
2181f130ccc9905be8748c636cd814a9a715ef930fd242cb3d8d54d6edbc4b65,corpus-fiqa-arctic-0_hnsw_32_400_none_16000,hnsw,32.0,400.0,10,4.0,16000.0,0.9908,0.03994195788891676,,
a2f5486823515242819ff08aae6219211506c2176e4aee54a6a497704cbd02bb,corpus-fiqa-arctic-0_hnsw_32_400_none_16000,hnsw,32.0,400.0,10,5.0,16000.0,0.9908,0.03994195788891676,,
bca2498e30f14e3304f27b803cc70cba5617d1cab4d5d93a6cc428adc9f5be49,corpus-fiqa-arctic-0_hnsw_32_400_none_16000,hnsw,32.0,400.0,10,7.5,16000.0,0.9908,0.03994195788891676,,
b20601939b7b0304efb042190f862121cbbf854d2d742f1a2be74d1f5b53d278,corpus-fiqa-arctic-0_hnsw_32_400_none_16000,hnsw,32.0,400.0,10,10.0,16000.0,0.9908,0.03994195788891676,,
024fa5acb320c0dcbdc61f483f8630e1dbdafb3461e7e9334e2b9636ddd1e389,corpus-fiqa-arctic-0_hnsw_64_100_none,hnsw,64.0,100.0,10,1.0,,0.9676,0.07739664075397587,,
377ee70698e1416631c80eb6fcb7e2d22f591b3da823c86cfb79b97284400543,corpus-fiqa-arctic-0_hnsw_64_100_none,hnsw,64.0,100.0,10,1.5,,0.9676,0.07739664075397587,,
690cb593ae4722e519bd3f168d200bc5fe12bb32591ab4d9f56bff801ed823d2,corpus-fiqa-arctic-0_hnsw_64_100_none,hnsw,64.0,100.0,10,2.0,,0.9676,0.07739664075397587,,
8c6a1a261e044d1038608204ced3d87e88a3c6587c7ef1b103ea6e5e13974781,corpus-fiqa-arctic-0_hnsw_64_100_none,hnsw,64.0,100.0,10,2.5,,0.9676,0.07739664075397587,,
8b039333702b6d457168ca5082fbf8784a5b9089689981275cef69947229384f,corpus-fiqa-arctic-0_hnsw_64_100_none,hnsw,64.0,100.0,10,3.0,,0.9676,0.07739664075397587,,
e9473144e6745dc0998d3f57b1b434c22a8dbc0eb03ba38d6dba1bdf963d5ab3,corpus-fiqa-arctic-0_hnsw_64_100_none,hnsw,64.0,100.0,10,4.0,,0.9676,0.07739664075397587,,
6bb69875417acd6002c4dafab612cfab1218c91f12bee496aa98a5c6c6a1f645,corpus-fiqa-arctic-0_hnsw_64_100_none,hnsw,64.0,100.0,10,5.0,,0.9676,0.07739664075397587,,
1935df6fefba43271bd42356e61cc6be6bff8128b57dc94171264646bb02f8ca,corpus-fiqa-arctic-0_hnsw_64_100_none,hnsw,64.0,100.0,10,7.5,,0.9676,0.07739664075397587,,
37dbb840a13f736a104b3928d04c11f74b86cf3487ad21c06c61aee9a73ea0b4,corpus-fiqa-arctic-0_hnsw_64_100_none,hnsw,64.0,100.0,10,10.0,,0.9676,0.07739664075397587,,
12b838a5ea10c90d6e52b978bf7aab80239d67baab76b1fe859539a1bf28cd10,corpus-fiqa-arctic-0_hnsw_64_100_none_2000,hnsw,64.0,100.0,10,1.0,2000.0,0.9897999999999999,0.04853823235347575,,
20ec6ce13920dae653b2863f40eccaa6b48835eb1ae57ac79de1d456a81dacb7,corpus-fiqa-arctic-0_hnsw_64_100_none_2000,hnsw,64.0,100.0,10,1.5,2000.0,0.9897999999999999,0.04853823235347575,,
c42f55d5d55486d9ed0c9968fff5d33b44d0816b7b7edcde703a8740ed0d7b70,corpus-fiqa-arctic-0_hnsw_64_100_none_2000,hnsw,64.0,100.0,10,2.0,2000.0,0.9897999999999999,0.04853823235347575,,
447f2d2f158e6016ddb55ad96e3b7d3094f7cf47d8baefb46f006e990bfff981,corpus-fiqa-arctic-0_hnsw_64_100_none_2000,hnsw,64.0,100.0,10,2.5,2000.0,0.9897999999999999,0.04853823235347575,,
06e007e8d1271f6b25051207e918ef11940ebccf20e5520767819215e496b892,corpus-fiqa-arctic-0_hnsw_64_100_none_2000,hnsw,64.0,100.0,10,3.0,2000.0,0.9897999999999999,0.04853823235347575,,
914e36a4e13f59023f9c1a3370c54fd802a2fad4059db06b96ffb0ea40f8b0ed,corpus-fiqa-arctic-0_hnsw_64_100_none_2000,hnsw,64.0,100.0,10,4.0,2000.0,0.9897999999999999,0.04853823235347575,,
12a50ccb7647aba02ee75b1e307b092887342f6b19738ad099dd1925be14f01a,corpus-fiqa-arctic-0_hnsw_64_100_none_2000,hnsw,64.0,100.0,10,5.0,2000.0,0.9897999999999999,0.04853823235347575,,
ed815d4096c3bd518ef6e6ffadfbe469b6089c4d1ed833d2ea8277aa9f26d54d,corpus-fiqa-arctic-0_hnsw_64_100_none_2000,hnsw,64.0,100.0,10,7.5,2000.0,0.9897999999999999,0.04853823235347575,,
1a433c093cf993a31a686b46884adba7eb14f520477410eae85e651b338ead08,corpus-fiqa-arctic-0_hnsw_64_100_none_2000,hnsw,64.0,100.0,10,10.0,2000.0,0.9897999999999999,0.04853823235347575,,
5e2a3d7ae1097bc681452b58dd55aa2ffe6b6497b954ba7113f94f1839716141,corpus-fiqa-arctic-0_hnsw_64_100_none_4000,hnsw,64.0,100.0,10,1.0,4000.0,0.982,0.054369108876272734,,
316d5e0a529d914cab7dc798fdf5036cfc18749dd2f1866d0e7edf27f5624d87,corpus-fiqa-arctic-0_hnsw_64_100_none_4000,hnsw,64.0,100.0,10,1.5,4000.0,0.982,0.054369108876272734,,
d4dfbe5e1e8a5def3a277b0953cf6edef692e09c127abb8873bfc7de1433bf16,corpus-fiqa-arctic-0_hnsw_64_100_none_4000,hnsw,64.0,100.0,10,2.0,4000.0,0.982,0.054369108876272734,,
f74572fff5e07b000014a3854e4507697a8abfb55431b2102e28e64ad5b868fb,corpus-fiqa-arctic-0_hnsw_64_100_none_4000,hnsw,64.0,100.0,10,2.5,4000.0,0.982,0.054369108876272734,,
aa4fc5e8963e2a09d222709c83bc81f2b0d38afe8b5163465254c05b10970642,corpus-fiqa-arctic-0_hnsw_64_100_none_4000,hnsw,64.0,100.0,10,3.0,4000.0,0.982,0.054369108876272734,,
5f7e1d1510cf964f2d31e5902055b5c73cb5aab5a6651494347a8e19423a7932,corpus-fiqa-arctic-0_hnsw_64_100_none_4000,hnsw,64.0,100.0,10,4.0,4000.0,0.982,0.054369108876272734,,
e8410c9b028ebe07919194954562ea615904f48de9856cfd8e85d99570d170da,corpus-fiqa-arctic-0_hnsw_64_100_none_4000,hnsw,64.0,100.0,10,5.0,4000.0,0.982,0.054369108876272734,,
9b9b1a18cb761b70343b70a3fe10b2b50023fd799efd68832206e3fe1592678f,corpus-fiqa-arctic-0_hnsw_64_100_none_4000,hnsw,64.0,100.0,10,7.5,4000.0,0.982,0.054369108876272734,,
65733fa071e79b5551786d09abcc9f64862378aa7de90ae5b0a2f7364812b1c1,corpus-fiqa-arctic-0_hnsw_64_100_none_4000,hnsw,64.0,100.0,10,10.0,4000.0,0.982,0.054369108876272734,,
631d1f630a28db593dba1721a7f0596218f0471af595eb9cfdde32d54afde5aa,corpus-fiqa-arctic-0_hnsw_64_100_none_8000,hnsw,64.0,100.0,10,1.0,8000.0,0.9915999999999999,0.03113583144867019,,
d3ef0ff1e6c62a2968e6b57760c4d89764895aa45539862d19bb256bbf22bea5,corpus-fiqa-arctic-0_hnsw_64_100_none_8000,hnsw,64.0,100.0,10,1.5,8000.0,0.9915999999999999,0.03113583144867019,,
45dc833f1a95b3543245e387369463cada26e84711365e0b4c66e46b5db73878,corpus-fiqa-arctic-0_hnsw_64_100_none_8000,hnsw,64.0,100.0,10,2.0,8000.0,0.9915999999999999,0.03113583144867019,,
abd1f096a28de9395f0e28dd66c844dc7e324aed5b2197da774c78cf481ae8cb,corpus-fiqa-arctic-0_hnsw_64_100_none_8000,hnsw,64.0,100.0,10,2.5,8000.0,0.9915999999999999,0.03113583144867019,,
adf78333984b3d989c2874f9abbb279b227b80f76ce206d17df7c17502152c04,corpus-fiqa-arctic-0_hnsw_64_100_none_8000,hnsw,64.0,100.0,10,3.0,8000.0,0.9915999999999999,0.03113583144867019,,
b80b2df7589ab85f12656ad00ec24b60e2eaa9fe1d9d11900805dbdcf7b6124a,corpus-fiqa-arctic-0_hnsw_64_100_none_8000,hnsw,64.0,100.0,10,4.0,8000.0,0.9915999999999999,0.03113583144867019,,
92f0890d2ce463f484c818660a5abc31841cb5c27957609571fac6774267b933,corpus-fiqa-arctic-0_hnsw_64_100_none_8000,hnsw,64.0,100.0,10,5.0,8000.0,0.9915999999999999,0.03113583144867019,,
d8453c71731057bf2749f633e51e801966f156ae632e597f1813662652635bac,corpus-fiqa-arctic-0_hnsw_64_100_none_8000,hnsw,64.0,100.0,10,7.5,8000.0,0.9915999999999999,0.03113583144867019,,
4dcb955ed814e32b0615a02f6ff6594ffc727975c29871a42c7aadab2c5175b3,corpus-fiqa-arctic-0_hnsw_64_100_none_8000,hnsw,64.0,100.0,10,10.0,8000.0,0.9915999999999999,0.03113583144867019,,
5b3339d0cdd034990b8a3508dbe21868f343e064218d6cb1415276c120d470ed,corpus-fiqa-arctic-0_hnsw_64_100_none_16000,hnsw,64.0,100.0,10,1.0,16000.0,0.9836,0.050309442453678604,,
4a4d0d2affcdfa1e5b306632f8b5eb5f0910ab1e6d367244070cfe63ea98b426,corpus-fiqa-arctic-0_hnsw_64_100_none_16000,hnsw,64.0,100.0,10,1.5,16000.0,0.9836,0.050309442453678604,,
3b06194b3e329b706db81a2fd00ffd6c9488e5d434b76379e79cd24a9724be68,corpus-fiqa-arctic-0_hnsw_64_100_none_16000,hnsw,64.0,100.0,10,2.0,16000.0,0.9836,0.050309442453678604,,
aa655d1e3a543476ee0f37046abb40ae8a2b124aed583ec0279d29c626f0b865,corpus-fiqa-arctic-0_hnsw_64_100_none_16000,hnsw,64.0,100.0,10,2.5,16000.0,0.9836,0.050309442453678604,,
c02c1b12e806400e5cbb8290be0edfa549dd13c59067eb5ee22163c4c6002345,corpus-fiqa-arctic-0_hnsw_64_100_none_16000,hnsw,64.0,100.0,10,3.0,16000.0,0.9836,0.050309442453678604,,
fea52268b716c6add5fb31f0836683b90d0e64b359aa3cbe1a87c52200db45f1,corpus-fiqa-arctic-0_hnsw_64_100_none_16000,hnsw,64.0,100.0,10,4.0,16000.0,0.9836,0.050309442453678604,,
9eda54b4eaf57e26d5d6beb812c8e9bfa6c0661b0e26cbd22e958b76d904151a,corpus-fiqa-arctic-0_hnsw_64_100_none_16000,hnsw,64.0,100.0,10,5.0,16000.0,0.9836,0.050309442453678604,,
ca4a52cb9d4286652dddb4c66e44b871008c0b3e8b3b187d77459adff3676d23,corpus-fiqa-arctic-0_hnsw_64_100_none_16000,hnsw,64.0,100.0,10,7.5,16000.0,0.9836,0.050309442453678604,,
a3593516cab68543fbe6414fadeba250ba587f8bb354c536080e50e9059d20a4,corpus-fiqa-arctic-0_hnsw_64_100_none_16000,hnsw,64.0,100.0,10,10.0,16000.0,0.9836,0.050309442453678604,,
5f7dcffd13ae1b3577fd7665f2b1e82a0cbe3603a70494d05c530ad7eb433e45,corpus-fiqa-arctic-0_hnsw_64_200_none,hnsw,64.0,200.0,10,1.0,,0.975,0.06352164985262898,,
8abbe960b78e1e1959146a79187980d29ea13f6cf5c7e0e0434d11eed61ca755,corpus-fiqa-arctic-0_hnsw_64_200_none,hnsw,64.0,200.0,10,1.5,,0.975,0.06352164985262898,,
8c727e49ad50a860f8c260ee9c78a73388fea0535c2b2fdce05acb606d5d0c97,corpus-fiqa-arctic-0_hnsw_64_200_none,hnsw,64.0,200.0,10,2.0,,0.975,0.06352164985262898,,
a61597b837f2ce1e5ffd593138adbd9675e97d855086586f0c1023693f864ee2,corpus-fiqa-arctic-0_hnsw_64_200_none,hnsw,64.0,200.0,10,2.5,,0.975,0.06352164985262898,,
d6877ed2f233c4d0e657f601d54da248c75f2d83d55f01beee32ccb34918fe6e,corpus-fiqa-arctic-0_hnsw_64_200_none,hnsw,64.0,200.0,10,3.0,,0.975,0.06352164985262898,,
54bbf94a2c635824d0e5d6ef6c34c3949e1a91ecd5204bd1fb6dd2b84304d161,corpus-fiqa-arctic-0_hnsw_64_200_none,hnsw,64.0,200.0,10,4.0,,0.975,0.06352164985262898,,
9d2da844c7d2ed45e91d0db286fb6628ac8b9bcd2d6ad893ea7adb9b21afdbd1,corpus-fiqa-arctic-0_hnsw_64_200_none,hnsw,64.0,200.0,10,5.0,,0.975,0.06352164985262898,,
975840d81fbd66694f0bf504eac136888e15c888e07adb9ed48e2e8ea0f3d6f5,corpus-fiqa-arctic-0_hnsw_64_200_none,hnsw,64.0,200.0,10,7.5,,0.975,0.06352164985262898,,
cdfb33aaebd6169da994ee566960a718747973340f6842da49d3298b17b6978f,corpus-fiqa-arctic-0_hnsw_64_200_none,hnsw,64.0,200.0,10,10.0,,0.975,0.06352164985262898,,
2674549b797443b3f2bcec2e48cefe7a3b2ff78b8181015f144a9285a1b8248f,corpus-fiqa-arctic-0_hnsw_64_200_none_2000,hnsw,64.0,200.0,10,1.0,2000.0,0.9977999999999999,0.015973728431396345,,
02f8d08dd1a0338ac2ce3ace1f653d490c7fea357d60b116a270186c2e13fd5e,corpus-fiqa-arctic-0_hnsw_64_200_none_2000,hnsw,64.0,200.0,10,1.5,2000.0,0.9977999999999999,0.015973728431396345,,
1cbf02079fadebc4c0e5e1d568c91f4e1ae1e374e6beca291e5caccdfa97aaf1,corpus-fiqa-arctic-0_hnsw_64_200_none_2000,hnsw,64.0,200.0,10,2.0,2000.0,0.9977999999999999,0.015973728431396345,,
a18c37b5b72df89c340f2218051f244f97b6dd5b8e06cc1a4481d4ace62bd5ee,corpus-fiqa-arctic-0_hnsw_64_200_none_2000,hnsw,64.0,200.0,10,2.5,2000.0,0.9977999999999999,0.015973728431396345,,
bb9066fbf3bf48210aab54c187f6e502e5489f207d4506f6c642aec6034927cb,corpus-fiqa-arctic-0_hnsw_64_200_none_2000,hnsw,64.0,200.0,10,3.0,2000.0,0.9977999999999999,0.015973728431396345,,
d68e155b90968557c59a6673ea8fa956497b5f6fbd8a27f354ce7291c8921b1f,corpus-fiqa-arctic-0_hnsw_64_200_none_2000,hnsw,64.0,200.0,10,4.0,2000.0,0.9977999999999999,0.015973728431396345,,
0d41e0f9a9974a78a5d36a852c6b2366af28ce116528cdee5b32824ba0be51be,corpus-fiqa-arctic-0_hnsw_64_200_none_2000,hnsw,64.0,200.0,10,5.0,2000.0,0.9977999999999999,0.015973728431396345,,
52c063f0a3e81f9c94589804a92204347a0bbcf3c51954d5bb656b0d3c97ea7c,corpus-fiqa-arctic-0_hnsw_64_200_none_2000,hnsw,64.0,200.0,10,7.5,2000.0,0.9977999999999999,0.015973728431396345,,
deb0b6f6d302a05b3e40200b8fa8f81be783e71d8e2f8f518f5afccc47e950da,corpus-fiqa-arctic-0_hnsw_64_200_none_2000,hnsw,64.0,200.0,10,10.0,2000.0,0.9977999999999999,0.015973728431396345,,
de6ff4c8c8870ffda5a9eeb3ba8d8fb7ae5e0c7cf02cae6b09a56215f21998c8,corpus-fiqa-arctic-0_hnsw_64_200_none_4000,hnsw,64.0,200.0,10,1.0,4000.0,0.9932000000000001,0.03152395914221435,,
d05699fe5f8c96380b8e80843d1aab8f436de1434207da08cde6b07d763c9250,corpus-fiqa-arctic-0_hnsw_64_200_none_4000,hnsw,64.0,200.0,10,1.5,4000.0,0.9932000000000001,0.03152395914221435,,
637aeb68b9c9f1a6312d27c8de872b4d490cae9e0cf431497788f007a81f1f69,corpus-fiqa-arctic-0_hnsw_64_200_none_4000,hnsw,64.0,200.0,10,2.0,4000.0,0.9932000000000001,0.03152395914221435,,
be13f9c2d3fda343bbe945f4acaa953e579fd11a9922b29b780b9375d131894e,corpus-fiqa-arctic-0_hnsw_64_200_none_4000,hnsw,64.0,200.0,10,2.5,4000.0,0.9932000000000001,0.03152395914221435,,
4e4e4757f5381699c12d8e4c35fb3a37c417376e4ac3146c17fbfbecd177f048,corpus-fiqa-arctic-0_hnsw_64_200_none_4000,hnsw,64.0,200.0,10,3.0,4000.0,0.9932000000000001,0.03152395914221435,,
ac3681d765aeb0ebef38f8c549d49d1b1ea2c6fa293c6a0d9db23ffadfa3232f,corpus-fiqa-arctic-0_hnsw_64_200_none_4000,hnsw,64.0,200.0,10,4.0,4000.0,0.9932000000000001,0.03152395914221435,,
cbb8e4eab1bd0366160b14723a30de88e9c6377e817f1ad8c696edf959d3e217,corpus-fiqa-arctic-0_hnsw_64_200_none_4000,hnsw,64.0,200.0,10,5.0,4000.0,0.9932000000000001,0.03152395914221435,,
6ef0bc117015c253060c578204a2440ffee8da14f7b732ff488bc5c89ec515b7,corpus-fiqa-arctic-0_hnsw_64_200_none_4000,hnsw,64.0,200.0,10,7.5,4000.0,0.9932000000000001,0.03152395914221435,,
95871a5c09fe3722db6deea3943b6a1e2c0783544573ce6610733bebe413a86e,corpus-fiqa-arctic-0_hnsw_64_200_none_4000,hnsw,64.0,200.0,10,10.0,4000.0,0.9932000000000001,0.03152395914221435,,
9f990e99139e9e7b538f428ca1d4bb3764cda0e7647291a0b4b5c2d62c13a3c0,corpus-fiqa-arctic-0_hnsw_64_200_none_8000,hnsw,64.0,200.0,10,1.0,8000.0,0.9952000000000001,0.023172397372736377,,
0f1b2c77877d4a858f5f165f5d6a3d3f1452eea052b451f9fe9c4efde31e78f5,corpus-fiqa-arctic-0_hnsw_64_200_none_8000,hnsw,64.0,200.0,10,1.5,8000.0,0.9952000000000001,0.023172397372736377,,
8be935a772778fea408039cdaa632adab701cdc0193d04a3270aad4fb9f43b63,corpus-fiqa-arctic-0_hnsw_64_200_none_8000,hnsw,64.0,200.0,10,2.0,8000.0,0.9952000000000001,0.023172397372736377,,
8f9090a9aec66d1597ebe2a2a527a10eee8cc49f597037ac3ede6a8d409a7879,corpus-fiqa-arctic-0_hnsw_64_200_none_8000,hnsw,64.0,200.0,10,2.5,8000.0,0.9952000000000001,0.023172397372736377,,
dfd9b4f1942ca015b7d35a858d21bbcb3fbd06cfdd01673431c31fad601cbf36,corpus-fiqa-arctic-0_hnsw_64_200_none_8000,hnsw,64.0,200.0,10,3.0,8000.0,0.9952000000000001,0.023172397372736377,,
4f6952c77ac542d8b5b75999f924dd073b69bf60b5f2076c15ab1f704166b003,corpus-fiqa-arctic-0_hnsw_64_200_none_8000,hnsw,64.0,200.0,10,4.0,8000.0,0.9952000000000001,0.023172397372736377,,
f36d996153644543530c3266665380d66b507d718e47f5f00d7787ba450a28e7,corpus-fiqa-arctic-0_hnsw_64_200_none_8000,hnsw,64.0,200.0,10,5.0,8000.0,0.9952000000000001,0.023172397372736377,,
7b3184553a081430690f093742aa8944640dfe58cd94c1b8653d39816029fd5f,corpus-fiqa-arctic-0_hnsw_64_200_none_8000,hnsw,64.0,200.0,10,7.5,8000.0,0.9952000000000001,0.023172397372736377,,
4b60d10b68a9cb38ec391f7fec59fef85634afa34c36892fd7a412809842508c,corpus-fiqa-arctic-0_hnsw_64_200_none_8000,hnsw,64.0,200.0,10,10.0,8000.0,0.9952000000000001,0.023172397372736377,,
83cea5672054117fe12357c918b017933d9cf926663b30c191e132d6a663a37e,corpus-fiqa-arctic-0_hnsw_64_200_none_16000,hnsw,64.0,200.0,10,1.0,16000.0,0.9917999999999999,0.03677988580732681,,
2bd581048299885873fcf12f9a889fd4d6ce3faba4e7bc77ee424c44a582f194,corpus-fiqa-arctic-0_hnsw_64_200_none_16000,hnsw,64.0,200.0,10,1.5,16000.0,0.9917999999999999,0.03677988580732681,,
54ad0095592c696732211a77b3d2981ad8d901078865198557216c0b753dc192,corpus-fiqa-arctic-0_hnsw_64_200_none_16000,hnsw,64.0,200.0,10,2.0,16000.0,0.9917999999999999,0.03677988580732681,,
7d26ebb270db88adf9331387db0d110a1884ae045ff1c9c6492a00a2c4cf8500,corpus-fiqa-arctic-0_hnsw_64_200_none_16000,hnsw,64.0,200.0,10,2.5,16000.0,0.9917999999999999,0.03677988580732681,,
dcb7881b4b4c1d451ee2cae1ce89fd46c69dd7da89a44bec9e6ba22818af8e81,corpus-fiqa-arctic-0_hnsw_64_200_none_16000,hnsw,64.0,200.0,10,3.0,16000.0,0.9917999999999999,0.03677988580732681,,
65c7e3e2e0243e78208e5ac55e59a5938204ada422de1aa8137836ef9346779f,corpus-fiqa-arctic-0_hnsw_64_200_none_16000,hnsw,64.0,200.0,10,4.0,16000.0,0.9917999999999999,0.03677988580732681,,
30971cdbf15c97c694c8599840f33ef5b7abafa0601ec08d9d811afa8661c5ba,corpus-fiqa-arctic-0_hnsw_64_200_none_16000,hnsw,64.0,200.0,10,5.0,16000.0,0.9917999999999999,0.03677988580732681,,
6c0fc2f106a08e54b04195a43a8eb6cc8bef74a8195511283f5ff348b52f5754,corpus-fiqa-arctic-0_hnsw_64_200_none_16000,hnsw,64.0,200.0,10,7.5,16000.0,0.9917999999999999,0.03677988580732681,,
47052eea2ce10a5381fc52622bf48cfb8bff147e18ee3ea970383f3cbfc17db2,corpus-fiqa-arctic-0_hnsw_64_200_none_16000,hnsw,64.0,200.0,10,10.0,16000.0,0.9917999999999999,0.03677988580732681,,
4211b3437784114314d99f394a1ba782869348ddbcacd6dac4cc51b3ffa61b1a,corpus-fiqa-arctic-0_hnsw_64_400_none,hnsw,64.0,400.0,10,1.0,,0.9803999999999999,0.05979832773581549,,
8c1df8b891e09ab26c25cc9c4c5e9853b2af723acb335a1dd93b559c4aa74966,corpus-fiqa-arctic-0_hnsw_64_400_none,hnsw,64.0,400.0,10,1.5,,0.9803999999999999,0.05979832773581549,,
48909b931ce9f2bb7bced635573c00403655cecc7bcc0cd15348fca7e763f8f7,corpus-fiqa-arctic-0_hnsw_64_400_none,hnsw,64.0,400.0,10,2.0,,0.9803999999999999,0.05979832773581549,,
7b3fbbcb0c0347216079c74d57510a1760480ad8c1daf9f03d0b33cbc619a6d2,corpus-fiqa-arctic-0_hnsw_64_400_none,hnsw,64.0,400.0,10,2.5,,0.9803999999999999,0.05979832773581549,,
ebf3939bfe23e0414a87e59ef0e8edc9015095fa517a88a6f84f524112b855be,corpus-fiqa-arctic-0_hnsw_64_400_none,hnsw,64.0,400.0,10,3.0,,0.9803999999999999,0.05979832773581549,,
2383932cd18a55daad8a9fff3f0e894db12752797e1733a50a65d61df1dbeab4,corpus-fiqa-arctic-0_hnsw_64_400_none,hnsw,64.0,400.0,10,4.0,,0.9803999999999999,0.05979832773581549,,
cdd812e670cce9909c49d5797037486da1b241e8c86ad70a69c2b7e3bae0b398,corpus-fiqa-arctic-0_hnsw_64_400_none,hnsw,64.0,400.0,10,5.0,,0.9806000000000001,0.059022368641049976,,
36541f7da1a2e4095565080ddd212c2e1f463474dbb6ea71c5eb6ed2ef4b3b75,corpus-fiqa-arctic-0_hnsw_64_400_none,hnsw,64.0,400.0,10,7.5,,0.9812000000000001,0.06137230645820637,,
be80f2446d83965d2784b344dcdb68c99e7354df0deda5ea20eacd099b37360b,corpus-fiqa-arctic-0_hnsw_64_400_none,hnsw,64.0,400.0,10,10.0,,0.9812000000000001,0.06137230645820637,,
6bbbc2cc5090f1b38b008bf2fd35d66702bfa0f4f297c5419a4ce8be12e7c174,corpus-fiqa-arctic-0_hnsw_64_400_none_2000,hnsw,64.0,400.0,10,1.0,2000.0,0.9962,0.02292509541964875,,
a66cd110a6a88f9d8b87cbd2659e4c3f60d64b2a485db177d7524107fb29dd63,corpus-fiqa-arctic-0_hnsw_64_400_none_2000,hnsw,64.0,400.0,10,1.5,2000.0,0.9962,0.02292509541964875,,
e6a4bf8b76b6a3cb3734baa874801e4fcebb412809eb14e775effcb5eccea6bf,corpus-fiqa-arctic-0_hnsw_64_400_none_2000,hnsw,64.0,400.0,10,2.0,2000.0,0.9962,0.02292509541964875,,
93a6727dd8f042b1f9d56dfe041f8d5066e24b1dc3e1de1a451a99d437af86a2,corpus-fiqa-arctic-0_hnsw_64_400_none_2000,hnsw,64.0,400.0,10,2.5,2000.0,0.9962,0.02292509541964875,,
74f42555d9dc4b05c19b5dc5a0ff64e60d00a8a30d3d1ccdb0177d976fbd6f16,corpus-fiqa-arctic-0_hnsw_64_400_none_2000,hnsw,64.0,400.0,10,3.0,2000.0,0.9962,0.02292509541964875,,
7e0c73c3366b8d1c554377b93381377dde1396d282f264431f8abe45ee7216c6,corpus-fiqa-arctic-0_hnsw_64_400_none_2000,hnsw,64.0,400.0,10,4.0,2000.0,0.9962,0.02292509541964875,,
c37d3adbe504ed316bbe5595691a0eef2bcf117b8cac53a5808b22ac8a390aea,corpus-fiqa-arctic-0_hnsw_64_400_none_2000,hnsw,64.0,400.0,10,5.0,2000.0,0.9962,0.02292509541964875,,
bf5cc5fe34fbc756626f7daa7236df1a9bd6289b45668a74ba9d3b91460553d0,corpus-fiqa-arctic-0_hnsw_64_400_none_2000,hnsw,64.0,400.0,10,7.5,2000.0,0.9962,0.02292509541964875,,
