hash,source,index_name,index_params_type,index_params_m,index_params_ef_construction,query_params_k,query_params_rescore_vector_oversample,sample_size,average_recall,recall_std,index_params_cluster_size,query_params_visit_percentage
3cb0545eba21af90287272a7b825f8d04b89e589993b539ae5aabeffdec81701,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_2000,bbq_hnsw,16.0,400.0,10,1.5,2000.0,0.8466000000000001,0.13254599201786527,,
8c31eb79e3e7bc59ea63250c1e5e391c18187026b5d4f50ff1f897bd1079cbaf,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_2000,bbq_hnsw,16.0,400.0,10,2.0,2000.0,0.9116000000000002,0.11146945770030463,,
6a447662903016401984614801a0c40770936c628b0bd75fc2b4bf025cb02ba8,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_2000,bbq_hnsw,16.0,400.0,10,2.5,2000.0,0.9514000000000001,0.08751022797364888,,
09f1c1a13ed4c41ff8b448ec71a9706a83ed560e3816fb3c49953985ab10a91c,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_2000,bbq_hnsw,16.0,400.0,10,3.0,2000.0,0.9718,0.06771085585044691,,
e6d97ed8fc2740efb804747105866f87db72c534d4f776f94c9e2a67d9085413,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_2000,bbq_hnsw,16.0,400.0,10,4.0,2000.0,0.9892,0.04339769579136662,,
2b1d99cb853221138b9d288460b351f6fd84f8a16bbf209946a24806938b8df9,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_2000,bbq_hnsw,16.0,400.0,10,5.0,2000.0,0.9938,0.030684849681886985,,
814783b7c9deb522b84c9fcc687311c553f2fa43710084a471c50746bcb28575,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_2000,bbq_hnsw,16.0,400.0,10,7.5,2000.0,0.998,0.018867962264113206,,
447723e2ceda965fb2f0a2c0cd089c48aefe681365d5aacd0099f43c42ee4fff,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_2000,bbq_hnsw,16.0,400.0,10,10.0,2000.0,0.9992000000000001,0.008908422980528033,,
30f1cf0e538a611c9757bafb37238d22d50e5101027fe33718563db40983ecf5,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_4000,bbq_hnsw,16.0,400.0,10,1.0,4000.0,0.6396000000000001,0.1602243427198252,,
f2634cbaee6640e730a3f9d57b09e0387070ed8e9129ab4e2064cd46ebe44821,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_4000,bbq_hnsw,16.0,400.0,10,1.5,4000.0,0.7767999999999999,0.15856153379681973,,
522b371625dad2669c5b564004f2006c764189bffb340a64deae136c40c75858,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_4000,bbq_hnsw,16.0,400.0,10,2.0,4000.0,0.8578000000000001,0.14791605727574003,,
c102e03e27cce5dd48fc7cec17117e5a9426e72f210e9c86c5213b57a341b48a,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_4000,bbq_hnsw,16.0,400.0,10,2.5,4000.0,0.9052,0.12842491970018904,,
018584da3746b12fec381a0b2739490bdabc319fbbd07b692a1689d4a0787eff,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_4000,bbq_hnsw,16.0,400.0,10,3.0,4000.0,0.9346,0.10479904579718272,,
309ade1295db0895ddc195e327f6bb0207aa8f652a8a9960fcec470d58c28470,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_4000,bbq_hnsw,16.0,400.0,10,4.0,4000.0,0.9654,0.0776069584509018,,
abbc11f8fdc7e31f0f53b5518f09e9df894f45b0601e716433fd124af825e9af,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_4000,bbq_hnsw,16.0,400.0,10,5.0,4000.0,0.9794,0.059963655659074015,,
22012abdaa27f32b6862c68ef1359229565e7f1e9d183f60e7e189b0b048a02b,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_4000,bbq_hnsw,16.0,400.0,10,7.5,4000.0,0.9934,0.033112535390694565,,
2670872488275ecea4eaa318613eacc757659483207dc001b557010aa31a909f,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_4000,bbq_hnsw,16.0,400.0,10,10.0,4000.0,0.9967999999999999,0.0216739474946305,,
352acbc4bf862845b33e6448f33f7ea2d542b76857f43e6713b5aa8b319b30ad,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_8000,bbq_hnsw,16.0,400.0,10,1.0,8000.0,0.5922000000000001,0.17549689455941947,,
b8484b690d927c7aa51568a135937cdc1c504b13748a9134828090cb0388f713,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_8000,bbq_hnsw,16.0,400.0,10,1.5,8000.0,0.7293999999999999,0.18599903225554698,,
25d43228b186c690069a407e26bf2edfb930a926c99a2588a51806eff09e3c6b,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_8000,bbq_hnsw,16.0,400.0,10,2.0,8000.0,0.8066,0.17792256742751889,,
