hash,source,index_name,index_params_type,index_params_m,index_params_ef_construction,query_params_k,query_params_rescore_vector_oversample,sample_size,average_recall,recall_std,index_params_cluster_size,query_params_visit_percentage
4072e9ba87e0ca22125bd6147f763e0949799f498c4cd2478553dfd87c54bc13,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_4000,hnsw,8.0,100.0,10,2.5,4000.0,0.9512,0.0972551283994833,,
86739cab0f26936fd0da68d3f649798819f6b1a3f435b8dc3c30e965323512b4,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_4000,hnsw,8.0,100.0,10,3.0,4000.0,0.9512,0.0972551283994833,,
8fa6c2c09ef209f28a76a9fa398e9f2b0d31a81aa10a6921742c06617d01b230,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_4000,hnsw,8.0,100.0,10,4.0,4000.0,0.9512,0.0972551283994833,,
bbd290b62e9e8ec2081aca76bec86a2e6bf160365afeb5fde84eaf906eb621a7,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_4000,hnsw,8.0,100.0,10,5.0,4000.0,0.9512,0.0972551283994833,,
842b597ad0648bc70740b4f38a81740784a3b3648426389981f40b8fa9abb832,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_4000,hnsw,8.0,100.0,10,7.5,4000.0,0.9512,0.0972551283994833,,
526df9eca2e0fdd689e318694e859e6a785bf85d2c59be80070759afe3d24532,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_4000,hnsw,8.0,100.0,10,10.0,4000.0,0.9512,0.0972551283994833,,
56903240e1dfe985b71ccf0cca43b87e61d4b48d9e67a263f3ee0344ed2d4324,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,1.0,8000.0,0.9208,0.1233181251884734,,
0d130ff463eb2b16b94f9309c6b174a1cf735fd1f38f083ba2b2a0be5a76fbb7,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,1.5,8000.0,0.9208,0.1233181251884734,,
516bbb59d1f754fabdb92748e76f02ca46851ad3e754bf47c6eb6a0267b777c6,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,2.0,8000.0,0.9208,0.1233181251884734,,
473944c623648c564b382ed90f53f444085f4592bd04c2337396835325b6e4ce,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,2.5,8000.0,0.9208,0.1233181251884734,,
