hash,source,index_name,index_params_type,index_params_m,index_params_ef_construction,query_params_k,query_params_rescore_vector_oversample,sample_size,average_recall,recall_std,index_params_cluster_size,query_params_visit_percentage
97b0d376547007eda772407c445705236e0c42eeaeb59602df37e5ab15573c2d,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_4000,hnsw,8.0,100.0,10,10.0,4000.0,0.9774,0.05356528726703516,,
4d37ab2df7f06d1aea82569cf2e4a1d900fe06e15a504bdfca113b97fe0054fc,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,1.0,8000.0,0.9722000000000001,0.06817008141406315,,
36180e0b73a44ad18cf1475313b57fe4662a896621ac6d1b4d8d458322671f57,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,1.5,8000.0,0.9722000000000001,0.06817008141406315,,
7532e3ae91e8d72880fdcd240ec33e952e69181b4c89151fa9b1df6ae2073bab,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,2.0,8000.0,0.9722000000000001,0.06817008141406315,,
751ceb75068a60082c138f9106ca1c375671bee81367eb6faef6895a7debc8a6,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,2.5,8000.0,0.9722000000000001,0.06817008141406315,,
eb4abde7695bbf6c9e0f46d3662e8fba32254f02b62ae9394b676017180769a8,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,3.0,8000.0,0.9722000000000001,0.06817008141406315,,
610053f78d623452b485129806b6ea36bee8a2b98a49f51713950cb0ed1500bd,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,4.0,8000.0,0.9722000000000001,0.06817008141406315,,
aec9f49b47f9148801580da1e59c29ae85d2932ba10476b9ba6102c023c1f5f8,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,5.0,8000.0,0.9722000000000001,0.06817008141406315,,
34c5cefd0ba421b0d24d416402add2f7ce8c1b3d180833839d3bfd41a3337e5c,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,7.5,8000.0,0.9722000000000001,0.06817008141406315,,
113efd65b7a2453b1c83c2f6921d267fb9b98490237af47611f4c5302cbbe14b,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,10.0,8000.0,0.9722000000000001,0.06817008141406315,,
9aea228d66b87033cd978dfab2936db7523966662f65f5a4806ab94bd78936be,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,1.0,16000.0,0.9706,0.06749548133023425,,
91e06663dd01e4d858c7433f6e8dd52b91538c94cca142ef9e17bc42ba57057a,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,1.5,16000.0,0.9706,0.06749548133023425,,
788e3524ac62846550473aaf66905f7aaa8b7855057cfbe74f292c51b6457c65,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,2.0,16000.0,0.9706,0.06749548133023425,,
cc56af4f4846a9af3b0e6b6490492741c50680412e17e4dd2c9bac1704f579d4,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,2.5,16000.0,0.9706,0.06749548133023425,,
a2e77931460bb3c39203ad9a659e21cfb3aecac36aede2240aab8b6db9b0ae37,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,3.0,16000.0,0.9706,0.06749548133023425,,
63b9aca8f53f8617cc5b66cc5cea1fefb9c7c378980fce4a66a2663ae569deb5,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,4.0,16000.0,0.9706,0.06749548133023425,,
bdeb1568aeb78e48d99903a17548015599cbaa1a6f48e431d9f3a55e301bff97,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,5.0,16000.0,0.9706,0.06749548133023425,,
ae254b6420a60914043226177a366f31c84d3f160ed388d81176e161b09a197b,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,7.5,16000.0,0.9706,0.06749548133023425,,
26dd01620345af843de3c67f41cfedcf7177f9320ce735f215378f324dd751f2,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,10.0,16000.0,0.9706,0.06749548133023425,,
0d0a8225fe4e993043d1e9d2abcf3e812c70d8e5d5fc3607e7f1c784a3a0f7a8,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none,hnsw,8.0,200.0,10,1.0,,0.909,0.1515882581204758,,
ebf1e522ac2539641755ee759d7e23f4e64c2d671dafaddce5da0f9a03341cbf,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none,hnsw,8.0,200.0,10,1.5,,0.909,0.1515882581204758,,
aef02791489ef5233b7f5771b69117ad74a84edf6be180b241dc14183e49269f,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none,hnsw,8.0,200.0,10,2.0,,0.909,0.1515882581204758,,
9a4184bc7626375841432f593da96bed5ac3499155de6cd6c2b2f8fb64c36788,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none,hnsw,8.0,200.0,10,2.5,,0.909,0.1515882581204758,,
04ce33ef1449c43a0b2b5b2db149e49fb5eacbf38f6cce4074384e873a760865,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none,hnsw,8.0,200.0,10,3.0,,0.909,0.1515882581204758,,
12b5f1d8b89918c3b9dbd9cd0f847c9d3cfbd41b384dc3fed61ae59698a29af9,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none,hnsw,8.0,200.0,10,4.0,,0.909,0.1515882581204758,,
0fede8874b9b940e3a30b1ee1b62031b8520998b420ee924d7154ff023f1d591,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none,hnsw,8.0,200.0,10,5.0,,0.909,0.1515882581204758,,
b958ea9ad89d8a2c63a0c1bbb2f8e1f067f395f389d897ff7964e31e4cbca615,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none,hnsw,8.0,200.0,10,7.5,,0.909,0.1515882581204758,,
4d766476876d177a77fdaac629240a69aea0c6f2a6fe9b2927ea32a628d7df06,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none,hnsw,8.0,200.0,10,10.0,,0.909,0.1515882581204758,,
cd60cc28d4e51139108f4e11ef13dd4737983c1ae99a6d38394faf21b951251c,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,1.0,2000.0,0.8932,0.1396916604525839,,
110ebb226dd01ec469bb059dd7cb67de36769557f2f0714a30769085319a9b88,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,1.5,2000.0,0.8932,0.1396916604525839,,
c1904c3e7f545a5aee9845369f1a5db2fab6f3e43a41f9906564ef13e03d41ce,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,2.0,2000.0,0.8932,0.1396916604525839,,
1b67d6299dfbe6dda57f7441c6c848c26142ba16246116003a3a2dc18040dbd9,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,2.5,2000.0,0.8932,0.1396916604525839,,
93286fa22eb0a32b9466c4ae7af9a4534c1971ac3723d9d837657bd9a8d76a50,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,3.0,2000.0,0.8932,0.1396916604525839,,
85977fd130b06084fbbbc84d925c0b0de9170b377a67e40594ac51568bb24434,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,4.0,2000.0,0.8932,0.1396916604525839,,
2826090075892f0bb453f5e1c2941b653348328c582d51899581b128d86d5372,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,5.0,2000.0,0.8932,0.1396916604525839,,
6614c29b2ca2c5e6dceaa6d2a4e582d458d3c872ca18e9ca6a6f727238c14e10,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,7.5,2000.0,0.8932,0.1396916604525839,,
fb567b8ad4c53f93cee7813dac4e55f6db02f3ccaed547f1a7c7eff9fc228ddf,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,10.0,2000.0,0.8932,0.1396916604525839,,
5c30e3fb2c2cb26663e851bcb251accdbf739a85977b74910a107cce24ab3711,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,1.0,4000.0,0.9810000000000001,0.047947888378947395,,
fbb1bf36529049616c4eb7912473892278254722c73643411fe18e6a0d0c146f,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,1.5,4000.0,0.9810000000000001,0.047947888378947395,,
3f8267cd78aab239e5839fd1ae93e610ddaa22838f783faa05783e1395b2af08,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,2.0,4000.0,0.9810000000000001,0.047947888378947395,,
dc026df1870941f6b5f46f33a14ed4a0d74dbb645958b7f3ab2891ae238cac69,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,2.5,4000.0,0.9810000000000001,0.047947888378947395,,
634dca81b47b14671ab83094dbfb06817540d931a47190a742bd68cc9da1b6fe,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,3.0,4000.0,0.9810000000000001,0.047947888378947395,,
ae467c04f3b13bfbd638c2ace2fd89d539bb4eda06dbb4cb015cf70bb8abcec1,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,4.0,4000.0,0.9810000000000001,0.047947888378947395,,
f189c15dd9146231b449968cc117dd625d9dd48d509d4f59933a10708365e608,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,5.0,4000.0,0.9810000000000001,0.047947888378947395,,
3fca60b0701cb50fb2963db8ef1396f11d46056ac367dbddec75dc3fa6346cd8,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,7.5,4000.0,0.9810000000000001,0.047947888378947395,,
6218a6038993c2bc1627b6ba540e531d3f3640bc461df70e42d41ed02d461d8d,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,10.0,4000.0,0.9810000000000001,0.047947888378947395,,
8546ef1ad99a5b17bee609873c0449f1f27df49db84a99f8883682e838526158,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,1.0,8000.0,0.9755999999999999,0.061029828772494514,,
4da8b082dc22095a2f38a711139c750b8249e593365ee61416f58f683c0b067a,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,1.5,8000.0,0.9755999999999999,0.061029828772494514,,
7f50bd79988bd84f11234b24011698ced100e261cef4162fb61ca3efb2851f9a,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,2.0,8000.0,0.9755999999999999,0.061029828772494514,,
9df8abaa18f916c15f00ac709645fa5cfd38886dc08031a8911ef721b61589ec,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,2.5,8000.0,0.9755999999999999,0.061029828772494514,,
bb3c9b5338d47ad582242bee403a6d717406f032d7654947324a2506dc3c220c,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,3.0,8000.0,0.9755999999999999,0.061029828772494514,,
1d86985d864b15f6e7beff09d254b28f0866b801de1c31f818157085c00e4450,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,4.0,8000.0,0.9755999999999999,0.061029828772494514,,
575c871319d0207985c785d50e033a41a71271e7ec010cbc91d348eb315276bb,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,5.0,8000.0,0.9755999999999999,0.061029828772494514,,
cd057facaafde58ed59e407a83ced3f6aead0f2dce27f849d9b6520fea7e2fb7,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,7.5,8000.0,0.9755999999999999,0.061029828772494514,,
a30b8ed111c0904cd6088bc5a98c23548b0144bc689c43737adfe1a6d9af709e,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,10.0,8000.0,0.9755999999999999,0.061029828772494514,,
aae51c9b096d955c7dc52e762e0b00bac4aa5268730b896cc9b20427d47cc791,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,1.0,16000.0,0.9750000000000001,0.061927376821564135,,
6b60a0d1604debe82fd4d49672fbebc927d49e93a8d6255b04f55e8ac93c010d,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,1.5,16000.0,0.9750000000000001,0.061927376821564135,,
09b9b2567194897eccd575dbf7dd7f7d0d8f4ef4716840ffa2a8f4ce85e45e03,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,2.0,16000.0,0.9750000000000001,0.061927376821564135,,
7679c43202dacfa54ab18e0454ae9364f9f37dfb62da5ef8c34b9dfe0063b834,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,2.5,16000.0,0.9750000000000001,0.061927376821564135,,
00b90e76849bb1038c1b3a554b65a96f20a5162713692dc16ca11a9ddc920bb1,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,3.0,16000.0,0.9750000000000001,0.061927376821564135,,
79af4621f680c91cce774165af85778fc3490b1a6ae65bb5b15504151926de5c,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,4.0,16000.0,0.9750000000000001,0.061927376821564135,,
e2281334d3570ad1eaa54fb362b69c22da6fba398c6344faf0ddc3c9759baafd,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,5.0,16000.0,0.9750000000000001,0.061927376821564135,,
c4ca1f1f9a26f32f9867b11c72292155c64d41e639704e632723f27b3a7bcd9d,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,7.5,16000.0,0.9750000000000001,0.061927376821564135,,
7654288b31a49df0c31de969c5168eaaf41645cdfa84c71d77952d2878bf907e,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,10.0,16000.0,0.9750000000000001,0.061927376821564135,,
cbc6372c9290fe2417ef882e03fa8ba87c1a4d12dbe2da4872c340905740f9eb,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none,hnsw,8.0,400.0,10,1.0,,0.9178000000000001,0.1400826898656647,,
5f4542e98121b70d1e081de2a341a11b710a57083b676b328769c80b1f451112,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none,hnsw,8.0,400.0,10,1.5,,0.9178000000000001,0.1400826898656647,,
77ce5652d40531d8ff352ca37d0da9f47e32f81b53347c44cf5aca90d950b700,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none,hnsw,8.0,400.0,10,2.0,,0.9178000000000001,0.1400826898656647,,
93c7f94465a16e4b392cea961d0bc9c1fe4544a7b0c4b33e5db0051d98b101eb,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none,hnsw,8.0,400.0,10,2.5,,0.9178000000000001,0.1400826898656647,,
80d2fc3f49a8ed3b0624cdbf1b6eaaeedb6fd367442b694354360468e852d664,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none,hnsw,8.0,400.0,10,3.0,,0.9178000000000001,0.1400826898656647,,
8c601cec47793eea666eb48da2f80aed18a3179745a426d11bc1f869db93b72f,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none,hnsw,8.0,400.0,10,4.0,,0.9178000000000001,0.1400826898656647,,
a9ad4909b98585195071e12dc32324d332e080d61c9dc6761a0cb1f6e2f0b049,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none,hnsw,8.0,400.0,10,5.0,,0.9178000000000001,0.1400826898656647,,
7537ddaa4dccf0a228bf5495ec4785734655e31469e86cd813c6af9c4929ef95,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none,hnsw,8.0,400.0,10,7.5,,0.9178000000000001,0.1400826898656647,,
417a2ce3727fa0ee7f607c5ddb26a701e7452805121911fe0a1b1a774e63c1ec,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none,hnsw,8.0,400.0,10,10.0,,0.9178000000000001,0.1400826898656647,,
21b3e7d609c3079650a3acb6e871b11c162b8d5f267e58d46e039acf62a8dc38,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,1.0,2000.0,0.9844,0.04285603808099857,,
40ab6883f0ca44983777e499e7951c34e756e7e8f2d4230f707f22be83071f06,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,1.5,2000.0,0.9844,0.04285603808099857,,
464daad69e9e3b9dee2179d204545ffb1a64a0043075c03e7d87ea7d461d908f,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,2.0,2000.0,0.9844,0.04285603808099857,,
4ceacdeab0250dff73da20907c0a253a95aa0719648331a503f391f3a3c49e78,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,2.5,2000.0,0.9844,0.04285603808099857,,
3f044872ae196815fe714b8b30c946e88684e3ccb1ba5df9650151768e1c8679,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,3.0,2000.0,0.9844,0.04285603808099857,,
fbd63d661209154a3792bb1e4494583083cae9c104ed921ba02a5bca5b5869dc,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,4.0,2000.0,0.9844,0.04285603808099857,,
5b8a411f486c2e0918ece6a87ebf50865366fbf50bac6591bacfbda500a68e30,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,5.0,2000.0,0.9844,0.04285603808099857,,
f26f5cbde96ae18580c14c11b1ad5e8872af223b96aebe60393913d9db89b483,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,7.5,2000.0,0.9844,0.04285603808099857,,
969f7a272977cf31d90b3e552f2505f7da9d8fa7370f8245568e26c669c61c24,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,10.0,2000.0,0.9844,0.04285603808099857,,
65b16a1c1b2e1e06aa9d4891e5636422d5b3e8ca75298b5659fb2098e8343afc,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_4000,hnsw,8.0,400.0,10,1.0,4000.0,0.9774,0.05393737108906958,,
bc407d77e1e81615be47cf838acd4de029bc7d014ce167623766222e0f3715fd,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_4000,hnsw,8.0,400.0,10,1.5,4000.0,0.9774,0.05393737108906958,,
f3023ef932d2fba939a258d96bab9fdaeb74f813dda197e9b3b164ee5ec8910f,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_4000,hnsw,8.0,400.0,10,2.0,4000.0,0.9774,0.05393737108906958,,
53e256ea210b129d8f5677607868864ac85e2b77efddeb1d883b20c539873efb,corpus-quora-gte-base,corpus-quora-gte-base-0_hnsw_8_400_none_4000,hnsw,8.0,400.0,10,2.5,4000.0,0.9774,0.05393737108906958,,
